case,case_status,profile_status,scientific_question,expected_contribution,equation,domain,boundary_conditions,method,order,resolution,resolution_flag,ranks,scale,time_integrator,metrics,reference_check,priority,intended_artifact,estimated_seconds,command
riemann_2d,proposed,draft,How do the methods resolve a multidimensional Riemann interaction on the same mesh?,Two-dimensional discontinuity comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,ofdg,3,0,-r,1,1.0,SSPRK3 with common positivity limiter,conservation diagnostic; minimum pressure; limited fraction,matched contour limits and mesh refinement spot-check,required,separate contour and line-cut figures,1575,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -tf 0.25 -positivity -no-vis -r 0 -o 3 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,dg,1,40,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 40 -o 1 -method dg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,ofdg-kxrcf,1,40,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 40 -o 1 -method ofdg-kxrcf -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,oedg,1,40,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 40 -o 1 -method oedg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,ofdg,1,40,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 40 -o 1 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,dg,2,27,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 27 -o 2 -method dg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,ofdg-kxrcf,2,27,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 27 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,oedg,2,27,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 27 -o 2 -method oedg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,ofdg,2,27,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 27 -o 2 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,dg,3,20,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 20 -o 3 -method dg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,ofdg-kxrcf,3,20,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 20 -o 3 -method ofdg-kxrcf -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,oedg,3,20,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 20 -o 3 -method oedg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
riemann_2d_equal_dofs,proposed,draft,How does polynomial degree affect the 2D Riemann solution at equal DOFs?,Equal-work multidimensional comparison.,compressible Euler 2D Riemann problem,"[0,1]^2",fixed exterior states,ofdg,3,20,-n,1,1.0,SSPRK3 with common positivity limiter,line-cut difference; minimum pressure; limited fraction,matched sampling and refinement spot-check,required,comparison table,1050,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -r 0 -tf 0.25 -positivity -no-vis -n 20 -o 3 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/planned/riemann_2d_equal_dofs
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,1,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,1,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,1,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,1,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,1,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,2,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,2,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,2,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,2,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,2,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
strong_scaling,proposed,draft,"How does the fixed workload scale across one, two, and four MPI ranks?",Parallel cost analysis.,compressible Euler density wave,"[0,2]^2 periodic",periodic,dg,2,2,-r,4,1.0,fixed production configuration,median runtime; IQR; speedup; parallel efficiency,one warm-up and five repetitions,required,speedup and efficiency panels,43.75,mpirun --oversubscribe -np 4 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 0.1 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
